Date,Factory,Product,Production
2025-05-16,Factory_3,Product_5,6695
2025-05-16,Factory_3,Product_6,4137
2025-05-16,Factory_4,Product_7,5716
2025-05-16,Factory_4,Product_8,17290
2025-05-16,Factory_5,Product_10,15186
2025-05-16,Factory_5,Product_9,2333
2025-05-17,Factory_1,Product_1,312
2025-05-17,Factory_1,Product_2,580
2025-05-17,Factory_2,Product_3,30
2025-05-17,Factory_2,Product_4,685
2025-05-17,Factory_3,Product_5,340
2025-05-17,Factory_3,Product_6,197
2025-05-17,Factory_4,Product_7,387
2025-05-17,Factory_4,Product_8,821
2025-05-17,Factory_5,Product_10,774
2025-05-17,Factory_5,Product_9,155
2025-05-18,Factory_1,Product_1,476
2025-05-18,Factory_1,Product_2,499
2025-05-18,Factory_2,Product_3,27
2025-05-18,Factory_2,Product_4,689
2025-05-18,Factory_3,Product_5,225
2025-05-18,Factory_3,Product_6,186
2025-05-18,Factory_4,Product_7,370
2025-05-18,Factory_4,Product_8,850
2025-05-18,Factory_5,Product_10,918
2025-05-18,Factory_5,Product_9,116
2025-05-19,Factory_1,Product_1,8033
2025-05-19,Factory_1,Product_2,11630
2025-05-19,Factory_2,Product_3,383
2025-05-19,Factory_2,Product_4,15526
2025-05-19,Factory_3,Product_5,5436
2025-05-19,Factory_3,Product_6,4456
2025-05-19,Factory_4,Product_7,6878
2025-05-19,Factory_4,Product_8,13966
2025-05-19,Factory_5,Product_10,16019
2025-05-19,Factory_5,Product_9,2159
2025-05-20,Factory_1,Product_1,8569
2025-05-20,Factory_1,Product_2,8316
2025-05-20,Factory_2,Product_3,377
2025-05-20,Factory_2,Product_4,14989
2025-05-20,Factory_3,Product_5,6857
2025-05-20,Factory_3,Product_6,3835
2025-05-20,Factory_4,Product_7,7511
2025-05-20,Factory_4,Product_8,18081
2025-05-20,Factory_5,Product_10,10857
2025-05-20,Factory_5,Product_9,2256
2025-05-21,Factory_1,Product_1,8289
2025-05-21,Factory_1,Product_2,10362
2025-05-21,Factory_2,Product_3,532
2025-05-21,Factory_2,Product_4,10677
2025-05-21,Factory_3,Product_5,6123
2025-05-21,Factory_3,Product_6,3788
2025-05-21,Factory_4,Product_7,10484
2025-05-21,Factory_4,Product_8,13333
2025-05-21,Factory_5,Product_10,17290
2025-05-21,Factory_5,Product_9,2339
2025-05-22,Factory_1,Product_1,8924
2025-05-22,Factory_1,Product_2,10994
2025-05-22,Factory_2,Product_3,515
2025-05-22,Factory_2,Product_4,15719
2025-05-22,Factory_3,Product_5,5849
2025-05-22,Factory_3,Product_6,4028
2025-05-22,Factory_4,Product_7,8326
2025-05-22,Factory_4,Product_8,17985
2025-05-22,Factory_5,Product_10,13537
2025-05-22,Factory_5,Product_9,2396
2025-05-23,Factory_1,Product_1,10561
2025-05-23,Factory_1,Product_2,10680
2025-05-23,Factory_2,Product_3,524
2025-05-23,Factory_2,Product_4,11536
2025-05-23,Factory_3,Product_5,5490
2025-05-23,Factory_3,Product_6,4969
2025-05-23,Factory_4,Product_7,8554
2025-05-23,Factory_4,Product_8,18803
2025-05-23,Factory_5,Product_10,14478
2025-05-23,Factory_5,Product_9,2947
2025-05-24,Factory_1,Product_1,465
2025-05-24,Factory_1,Product_2,604
2025-05-24,Factory_2,Product_3,26
2025-05-24,Factory_2,Product_4,724
2025-05-24,Factory_3,Product_5,267
2025-05-24,Factory_3,Product_6,158
2025-05-24,Factory_4,Product_7,416
2025-05-24,Factory_4,Product_8,822
2025-05-24,Factory_5,Product_10,575
2025-05-24,Factory_5,Product_9,98
2025-05-25,Factory_1,Product_1,443
2025-05-25,Factory_1,Product_2,568
2025-05-25,Factory_2,Product_3,27
2025-05-25,Factory_2,Product_4,631
2025-05-25,Factory_3,Product_5,295
2025-05-25,Factory_3,Product_6,220
2025-05-25,Factory_4,Product_7,450
2025-05-25,Factory_4,Product_8,775
2025-05-25,Factory_5,Product_10,767
2025-05-25,Factory_5,Product_9,126
2025-05-26,Factory_1,Product_1,7661
2025-05-26,Factory_1,Product_2,11859
2025-05-26,Factory_2,Product_3,605
2025-05-26,Factory_2,Product_4,11714
2025-05-26,Factory_3,Product_5,5440
2025-05-26,Factory_3,Product_6,2826
2025-05-26,Factory_4,Product_7,7152
2025-05-26,Factory_4,Product_8,16857
2025-05-26,Factory_5,Product_10,12808
2025-05-26,Factory_5,Product_9,2308
2025-05-27,Factory_1,Product_1,6783
2025-05-27,Factory_1,Product_2,9653
2025-05-27,Factory_2,Product_3,441
2025-05-27,Factory_2,Product_4,9089
2025-05-27,Factory_3,Product_5,5611
2025-05-27,Factory_3,Product_6,4069
2025-05-27,Factory_4,Product_7,5086
2025-05-27,Factory_4,Product_8,9065
2025-05-27,Factory_5,Product_10,14389
2025-05-27,Factory_5,Product_9,1708
2025-05-28,Factory_1,Product_1,8387
2025-05-28,Factory_1,Product_2,12198
2025-05-28,Factory_2,Product_3,436
2025-05-28,Factory_2,Product_4,12133
2025-05-28,Factory_3,Product_5,5706
2025-05-28,Factory_3,Product_6,4866
2025-05-28,Factory_4,Product_7,7135
2025-05-28,Factory_4,Product_8,16580
2025-05-28,Factory_5,Product_10,13554
2025-05-28,Factory_5,Product_9,2490
2025-05-29,Factory_1,Product_1,8961
2025-05-29,Factory_1,Product_2,13359
2025-05-29,Factory_2,Product_3,441
2025-05-29,Factory_2,Product_4,9528
2025-05-29,Factory_3,Product_5,5059
2025-05-29,Factory_3,Product_6,4219
2025-05-29,Factory_4,Product_7,8226
2025-05-29,Factory_4,Product_8,15570
2025-05-29,Factory_5,Product_10,18221
2025-05-29,Factory_5,Product_9,2653
2025-05-30,Factory_1,Product_1,11415
2025-05-30,Factory_1,Product_2,9161
2025-05-30,Factory_2,Product_3,550
2025-05-30,Factory_2,Product_4,14222
2025-05-30,Factory_3,Product_5,6073
2025-05-30,Factory_3,Product_6,4026
2025-05-30,Factory_4,Product_7,6258
2025-05-30,Factory_4,Product_8,15698
2025-05-30,Factory_5,Product_10,18317
2025-05-30,Factory_5,Product_9,1940
2025-05-31,Factory_1,Product_1,459
2025-05-31,Factory_1,Product_2,464
2025-05-31,Factory_2,Product_3,31
2025-05-31,Factory_2,Product_4,761
2025-05-31,Factory_3,Product_5,404
2025-05-31,Factory_3,Product_6,180
2025-05-31,Factory_4,Product_7,356
2025-05-31,Factory_4,Product_8,874
2025-05-31,Factory_5,Product_10,710
2025-05-31,Factory_5,Product_9,111
2025-06-01,Factory_1,Product_1,516
2025-06-01,Factory_1,Product_2,642
2025-06-01,Factory_2,Product_3,25
2025-06-01,Factory_2,Product_4,545
2025-06-01,Factory_3,Product_5,206
2025-06-01,Factory_3,Product_6,197
2025-06-01,Factory_4,Product_7,327
2025-06-01,Factory_4,Product_8,780
2025-06-01,Factory_5,Product_10,711
2025-06-01,Factory_5,Product_9,82
2025-06-02,Factory_1,Product_1,8312
2025-06-02,Factory_1,Product_2,10370
2025-06-02,Factory_2,Product_3,328
2025-06-02,Factory_2,Product_4,12928
2025-06-02,Factory_3,Product_5,5873
2025-06-02,Factory_3,Product_6,3761
2025-06-02,Factory_4,Product_7,8936
2025-06-02,Factory_4,Product_8,13058
2025-06-02,Factory_5,Product_10,13272
2025-06-02,Factory_5,Product_9,1798
2025-06-03,Factory_1,Product_1,7377
2025-06-03,Factory_1,Product_2,12906
2025-06-03,Factory_2,Product_3,390
2025-06-03,Factory_2,Product_4,11007
2025-06-03,Factory_3,Product_5,4955
2025-06-03,Factory_3,Product_6,3443
2025-06-03,Factory_4,Product_7,8101
2025-06-03,Factory_4,Product_8,15396
2025-06-03,Factory_5,Product_10,16369
2025-06-03,Factory_5,Product_9,2562
2025-06-04,Factory_1,Product_1,7662
2025-06-04,Factory_1,Product_2,9939
2025-06-04,Factory_2,Product_3,458
2025-06-04,Factory_2,Product_4,11170
2025-06-04,Factory_3,Product_5,6068
2025-06-04,Factory_3,Product_6,3728
2025-06-04,Factory_4,Product_7,7982
2025-06-04,Factory_4,Product_8,15866
2025-06-04,Factory_5,Product_10,13328
2025-06-04,Factory_5,Product_9,2056
2025-06-05,Factory_1,Product_1,7972
2025-06-05,Factory_1,Product_2,12950
2025-06-05,Factory_2,Product_3,479
2025-06-05,Factory_2,Product_4,13745
2025-06-05,Factory_3,Product_5,5615
2025-06-05,Factory_3,Product_6,4008
2025-06-05,Factory_4,Product_7,7938
2025-06-05,Factory_4,Product_8,15954
2025-06-05,Factory_5,Product_10,13115
2025-06-05,Factory_5,Product_9,1840
2025-06-06,Factory_1,Product_1,11784
2025-06-06,Factory_1,Product_2,10824
2025-06-06,Factory_2,Product_3,490
2025-06-06,Factory_2,Product_4,12226
2025-06-06,Factory_3,Product_5,6205
2025-06-06,Factory_3,Product_6,3439
2025-06-06,Factory_4,Product_7,7210
2025-06-06,Factory_4,Product_8,16041
2025-06-06,Factory_5,Product_10,16031
2025-06-06,Factory_5,Product_9,2280
2025-06-07,Factory_1,Product_1,391
2025-06-07,Factory_1,Product_2,550
2025-06-07,Factory_2,Product_3,26
2025-06-07,Factory_2,Product_4,774
2025-06-07,Factory_3,Product_5,327
2025-06-07,Factory_3,Product_6,171
2025-06-07,Factory_4,Product_7,373
2025-06-07,Factory_4,Product_8,904
2025-06-07,Factory_5,Product_10,642
2025-06-07,Factory_5,Product_9,101
2025-06-08,Factory_1,Product_1,501
2025-06-08,Factory_1,Product_2,653
2025-06-08,Factory_2,Product_3,25
2025-06-08,Factory_2,Product_4,569
2025-06-08,Factory_3,Product_5,286
2025-06-08,Factory_3,Product_6,154
2025-06-08,Factory_4,Product_7,297
2025-06-08,Factory_4,Product_8,654
2025-06-08,Factory_5,Product_10,693
2025-06-08,Factory_5,Product_9,102
2025-06-09,Factory_1,Product_1,7688
2025-06-09,Factory_1,Product_2,9993
2025-06-09,Factory_2,Product_3,601
2025-06-09,Factory_2,Product_4,14076
2025-06-09,Factory_3,Product_5,6485
2025-06-09,Factory_3,Product_6,4095
2025-06-09,Factory_4,Product_7,4851
2025-06-09,Factory_4,Product_8,16001
2025-06-09,Factory_5,Product_10,10615
2025-06-09,Factory_5,Product_9,2438
2025-06-10,Factory_1,Product_1,10119
2025-06-10,Factory_1,Product_2,9061
2025-06-10,Factory_2,Product_3,466
2025-06-10,Factory_2,Product_4,12401
2025-06-10,Factory_3,Product_5,3589
2025-06-10,Factory_3,Product_6,4179
2025-06-10,Factory_4,Product_7,7369
2025-06-10,Factory_4,Product_8,18579
2025-06-10,Factory_5,Product_10,15362
2025-06-10,Factory_5,Product_9,1809
2025-06-11,Factory_1,Product_1,9377
2025-06-11,Factory_1,Product_2,9826
2025-06-11,Factory_2,Product_3,451
2025-06-11,Factory_2,Product_4,13661
2025-06-11,Factory_3,Product_5,6845
2025-06-11,Factory_3,Product_6,3991
2025-06-11,Factory_4,Product_7,7545
2025-06-11,Factory_4,Product_8,11499
2025-06-11,Factory_5,Product_10,17912
2025-06-11,Factory_5,Product_9,1890
2025-06-12,Factory_1,Product_1,8643
2025-06-12,Factory_1,Product_2,11232
2025-06-12,Factory_2,Product_3,554
2025-06-12,Factory_2,Product_4,11368
2025-06-12,Factory_3,Product_5,5828
2025-06-12,Factory_3,Product_6,4408
2025-06-12,Factory_4,Product_7,8488
2025-06-12,Factory_4,Product_8,15937
2025-06-12,Factory_5,Product_10,15350
2025-06-12,Factory_5,Product_9,2235
2025-06-13,Factory_1,Product_1,8783
2025-06-13,Factory_1,Product_2,8035
2025-06-13,Factory_2,Product_3,398
2025-06-13,Factory_2,Product_4,12075
2025-06-13,Factory_3,Product_5,6400
2025-06-13,Factory_3,Product_6,3896
2025-06-13,Factory_4,Product_7,8864
2025-06-13,Factory_4,Product_8,14134
2025-06-13,Factory_5,Product_10,16862
2025-06-13,Factory_5,Product_9,2498
2025-06-14,Factory_1,Product_1,398
2025-06-14,Factory_1,Product_2,574
2025-06-14,Factory_2,Product_3,27
2025-06-14,Factory_2,Product_4,597
2025-06-14,Factory_3,Product_5,225
2025-06-14,Factory_3,Product_6,203
2025-06-14,Factory_4,Product_7,442
2025-06-14,Factory_4,Product_8,730
2025-06-14,Factory_5,Product_10,603
2025-06-14,Factory_5,Product_9,129
2025-06-15,Factory_1,Product_1,470
2025-06-15,Factory_1,Product_2,481
2025-06-15,Factory_2,Product_3,26
2025-06-15,Factory_2,Product_4,530
2025-06-15,Factory_3,Product_5,240
2025-06-15,Factory_3,Product_6,200
2025-06-15,Factory_4,Product_7,304
2025-06-15,Factory_4,Product_8,667
2025-06-15,Factory_5,Product_10,714
2025-06-15,Factory_5,Product_9,98
2025-06-16,Factory_1,Product_1,8195
2025-06-16,Factory_1,Product_2,12251
2025-06-16,Factory_2,Product_3,503
2025-06-16,Factory_2,Product_4,13310
2025-06-16,Factory_3,Product_5,5603
2025-06-16,Factory_3,Product_6,3774
2025-06-16,Factory_4,Product_7,6762
2025-06-16,Factory_4,Product_8,15028
2025-06-16,Factory_5,Product_10,11817
2025-06-16,Factory_5,Product_9,2475
2025-06-17,Factory_1,Product_1,7167
2025-06-17,Factory_1,Product_2,6687
2025-06-17,Factory_2,Product_3,635
2025-06-17,Factory_2,Product_4,13267
2025-06-17,Factory_3,Product_5,5460
2025-06-17,Factory_3,Product_6,3516
2025-06-17,Factory_4,Product_7,7641
2025-06-17,Factory_4,Product_8,19648
2025-06-17,Factory_5,Product_10,13272
2025-06-17,Factory_5,Product_9,1912
2025-06-18,Factory_1,Product_1,7086
2025-06-18,Factory_1,Product_2,9189
2025-06-18,Factory_2,Product_3,465
2025-06-18,Factory_2,Product_4,13143
2025-06-18,Factory_3,Product_5,5697
2025-06-18,Factory_3,Product_6,5081
2025-06-18,Factory_4,Product_7,9819
2025-06-18,Factory_4,Product_8,12455
2025-06-18,Factory_5,Product_10,15309
2025-06-18,Factory_5,Product_9,2756
2025-06-19,Factory_1,Product_1,8979
2025-06-19,Factory_1,Product_2,7770
2025-06-19,Factory_2,Product_3,670
2025-06-19,Factory_2,Product_4,14827
2025-06-19,Factory_3,Product_5,6344
2025-06-19,Factory_3,Product_6,3550
2025-06-19,Factory_4,Product_7,8682
2025-06-19,Factory_4,Product_8,12653
2025-06-19,Factory_5,Product_10,13906
2025-06-19,Factory_5,Product_9,1792
2025-06-20,Factory_1,Product_1,10808
2025-06-20,Factory_1,Product_2,9097
2025-06-20,Factory_2,Product_3,493
2025-06-20,Factory_2,Product_4,14644
2025-06-20,Factory_3,Product_5,4005
2025-06-20,Factory_3,Product_6,3422
2025-06-20,Factory_4,Product_7,8284
2025-06-20,Factory_4,Product_8,12328
2025-06-20,Factory_5,Product_10,10777
2025-06-20,Factory_5,Product_9,2586
2025-06-21,Factory_1,Product_1,447
2025-06-21,Factory_1,Product_2,538
2025-06-21,Factory_2,Product_3,21
2025-06-21,Factory_2,Product_4,567
2025-06-21,Factory_3,Product_5,312
2025-06-21,Factory_3,Product_6,202
2025-06-21,Factory_4,Product_7,333
2025-06-21,Factory_4,Product_8,963
2025-06-21,Factory_5,Product_10,548
2025-06-21,Factory_5,Product_9,97
2025-06-22,Factory_1,Product_1,428
2025-06-22,Factory_1,Product_2,504
2025-06-22,Factory_2,Product_3,26
2025-06-22,Factory_2,Product_4,633
2025-06-22,Factory_3,Product_5,272
2025-06-22,Factory_3,Product_6,197
2025-06-22,Factory_4,Product_7,307
2025-06-22,Factory_4,Product_8,711
2025-06-22,Factory_5,Product_10,540
2025-06-22,Factory_5,Product_9,140
2025-06-23,Factory_1,Product_1,9068
2025-06-23,Factory_1,Product_2,9939
2025-06-23,Factory_2,Product_3,426
2025-06-23,Factory_2,Product_4,10850
2025-06-23,Factory_3,Product_5,5254
2025-06-23,Factory_3,Product_6,2986
2025-06-23,Factory_4,Product_7,7893
2025-06-23,Factory_4,Product_8,15186
2025-06-23,Factory_5,Product_10,14610
2025-06-23,Factory_5,Product_9,2336
2025-06-24,Factory_1,Product_1,10381
2025-06-24,Factory_1,Product_2,10069
2025-06-24,Factory_2,Product_3,450
2025-06-24,Factory_2,Product_4,11991
2025-06-24,Factory_3,Product_5,4217
2025-06-24,Factory_3,Product_6,4412
2025-06-24,Factory_4,Product_7,5882
2025-06-24,Factory_4,Product_8,14299
2025-06-24,Factory_5,Product_10,17790
2025-06-24,Factory_5,Product_9,1815
2025-06-25,Factory_1,Product_1,8951
2025-06-25,Factory_1,Product_2,10612
2025-06-25,Factory_2,Product_3,537
2025-06-25,Factory_2,Product_4,10856
2025-06-25,Factory_3,Product_5,5810
2025-06-25,Factory_3,Product_6,3717
2025-06-25,Factory_4,Product_7,6782
2025-06-25,Factory_4,Product_8,13041
2025-06-25,Factory_5,Product_10,16333
2025-06-25,Factory_5,Product_9,1971
2025-06-26,Factory_1,Product_1,8118
2025-06-26,Factory_1,Product_2,8725
2025-06-26,Factory_2,Product_3,548
2025-06-26,Factory_2,Product_4,14803
2025-06-26,Factory_3,Product_5,3440
2025-06-26,Factory_3,Product_6,3137
2025-06-26,Factory_4,Product_7,6901
2025-06-26,Factory_4,Product_8,14632
2025-06-26,Factory_5,Product_10,9688
2025-06-26,Factory_5,Product_9,2385
2025-06-27,Factory_1,Product_1,10070
2025-06-27,Factory_1,Product_2,11351
2025-06-27,Factory_2,Product_3,458
2025-06-27,Factory_2,Product_4,12538
2025-06-27,Factory_3,Product_5,5907
2025-06-27,Factory_3,Product_6,4427
2025-06-27,Factory_4,Product_7,8685
2025-06-27,Factory_4,Product_8,20725
2025-06-27,Factory_5,Product_10,16396
2025-06-27,Factory_5,Product_9,2468
2025-06-28,Factory_1,Product_1,459
2025-06-28,Factory_1,Product_2,563
2025-06-28,Factory_2,Product_3,29
2025-06-28,Factory_2,Product_4,574
2025-06-28,Factory_3,Product_5,209
2025-06-28,Factory_3,Product_6,205
2025-06-28,Factory_4,Product_7,331
2025-06-28,Factory_4,Product_8,914
2025-06-28,Factory_5,Product_10,769
2025-06-28,Factory_5,Product_9,105
2025-06-29,Factory_1,Product_1,529
2025-06-29,Factory_1,Product_2,541
2025-06-29,Factory_2,Product_3,30
2025-06-29,Factory_2,Product_4,699
2025-06-29,Factory_3,Product_5,270
2025-06-29,Factory_3,Product_6,152
2025-06-29,Factory_4,Product_7,222
2025-06-29,Factory_4,Product_8,658
2025-06-29,Factory_5,Product_10,517
2025-06-29,Factory_5,Product_9,107
2025-06-30,Factory_1,Product_1,8829
2025-06-30,Factory_1,Product_2,11063
2025-06-30,Factory_2,Product_3,610
2025-06-30,Factory_2,Product_4,7977
2025-06-30,Factory_3,Product_5,5261
2025-06-30,Factory_3,Product_6,4735
2025-06-30,Factory_4,Product_7,7502
2025-06-30,Factory_4,Product_8,16528
2025-06-30,Factory_5,Product_10,12835
2025-06-30,Factory_5,Product_9,2361
2025-07-01,Factory_1,Product_1,7002
2025-07-01,Factory_1,Product_2,10646
2025-07-01,Factory_2,Product_3,541
2025-07-01,Factory_2,Product_4,8241
2025-07-01,Factory_3,Product_5,6285
2025-07-01,Factory_3,Product_6,4101
2025-07-01,Factory_4,Product_7,6232
2025-07-01,Factory_4,Product_8,13163
2025-07-01,Factory_5,Product_10,15629
2025-07-01,Factory_5,Product_9,2158
2025-07-02,Factory_1,Product_1,6806
2025-07-02,Factory_1,Product_2,13282
2025-07-02,Factory_2,Product_3,603
2025-07-02,Factory_2,Product_4,13195
2025-07-02,Factory_3,Product_5,5195
2025-07-02,Factory_3,Product_6,3720
2025-07-02,Factory_4,Product_7,6995
2025-07-02,Factory_4,Product_8,11013
2025-07-02,Factory_5,Product_10,14507
2025-07-02,Factory_5,Product_9,1703
2025-07-03,Factory_1,Product_1,10665
2025-07-03,Factory_1,Product_2,10025
2025-07-03,Factory_2,Product_3,359
2025-07-03,Factory_2,Product_4,11874
2025-07-03,Factory_3,Product_5,4774
2025-07-03,Factory_3,Product_6,4606
2025-07-03,Factory_4,Product_7,6848
2025-07-03,Factory_4,Product_8,17279
2025-07-03,Factory_5,Product_10,10751
2025-07-03,Factory_5,Product_9,1852
2025-07-04,Factory_1,Product_1,10740
2025-07-04,Factory_1,Product_2,9673
2025-07-04,Factory_2,Product_3,475
2025-07-04,Factory_2,Product_4,12189
2025-07-04,Factory_3,Product_5,4915
2025-07-04,Factory_3,Product_6,3801
2025-07-04,Factory_4,Product_7,6642
2025-07-04,Factory_4,Product_8,17565
2025-07-04,Factory_5,Product_10,14578
2025-07-04,Factory_5,Product_9,2180
2025-07-05,Factory_1,Product_1,414
2025-07-05,Factory_1,Product_2,449
2025-07-05,Factory_2,Product_3,22
2025-07-05,Factory_2,Product_4,470
2025-07-05,Factory_3,Product_5,316
2025-07-05,Factory_3,Product_6,185
2025-07-05,Factory_4,Product_7,387
2025-07-05,Factory_4,Product_8,864
2025-07-05,Factory_5,Product_10,453
2025-07-05,Factory_5,Product_9,124
2025-07-06,Factory_1,Product_1,401
2025-07-06,Factory_1,Product_2,427
2025-07-06,Factory_2,Product_3,25
2025-07-06,Factory_2,Product_4,583
2025-07-06,Factory_3,Product_5,286
2025-07-06,Factory_3,Product_6,167
2025-07-06,Factory_4,Product_7,266
2025-07-06,Factory_4,Product_8,693
2025-07-06,Factory_5,Product_10,643
2025-07-06,Factory_5,Product_9,130
2025-07-07,Factory_1,Product_1,10350
2025-07-07,Factory_1,Product_2,8205
2025-07-07,Factory_2,Product_3,454
2025-07-07,Factory_2,Product_4,15199
2025-07-07,Factory_3,Product_5,4986
2025-07-07,Factory_3,Product_6,4016
2025-07-07,Factory_4,Product_7,6356
2025-07-07,Factory_4,Product_8,14512
2025-07-07,Factory_5,Product_10,15553
2025-07-07,Factory_5,Product_9,2340
2025-07-08,Factory_1,Product_1,7067
2025-07-08,Factory_1,Product_2,8728
2025-07-08,Factory_2,Product_3,483
2025-07-08,Factory_2,Product_4,13109
2025-07-08,Factory_3,Product_5,5096
2025-07-08,Factory_3,Product_6,3951
2025-07-08,Factory_4,Product_7,7585
2025-07-08,Factory_4,Product_8,16529
2025-07-08,Factory_5,Product_10,13299
2025-07-08,Factory_5,Product_9,2181
2025-07-09,Factory_1,Product_1,7325
2025-07-09,Factory_1,Product_2,9947
2025-07-09,Factory_2,Product_3,634
2025-07-09,Factory_2,Product_4,11943
2025-07-09,Factory_3,Product_5,4034
2025-07-09,Factory_3,Product_6,3689
2025-07-09,Factory_4,Product_7,6234
2025-07-09,Factory_4,Product_8,15704
2025-07-09,Factory_5,Product_10,12249
2025-07-09,Factory_5,Product_9,2322
2025-07-10,Factory_1,Product_1,9260
2025-07-10,Factory_1,Product_2,10539
2025-07-10,Factory_2,Product_3,481
2025-07-10,Factory_2,Product_4,10860
2025-07-10,Factory_3,Product_5,5571
2025-07-10,Factory_3,Product_6,3239
2025-07-10,Factory_4,Product_7,5201
2025-07-10,Factory_4,Product_8,13933
2025-07-10,Factory_5,Product_10,14980
2025-07-10,Factory_5,Product_9,1876
2025-07-11,Factory_1,Product_1,7932
2025-07-11,Factory_1,Product_2,10095
2025-07-11,Factory_2,Product_3,523
2025-07-11,Factory_2,Product_4,10919
2025-07-11,Factory_3,Product_5,3868
2025-07-11,Factory_3,Product_6,3739
2025-07-11,Factory_4,Product_7,7529
2025-07-11,Factory_4,Product_8,11192
2025-07-11,Factory_5,Product_10,15123
2025-07-11,Factory_5,Product_9,2033
2025-07-12,Factory_1,Product_1,420
2025-07-12,Factory_1,Product_2,443
2025-07-12,Factory_2,Product_3,24
2025-07-12,Factory_2,Product_4,394
2025-07-12,Factory_3,Product_5,292
2025-07-12,Factory_3,Product_6,181
2025-07-12,Factory_4,Product_7,399
2025-07-12,Factory_4,Product_8,750
2025-07-12,Factory_5,Product_10,788
2025-07-12,Factory_5,Product_9,91
2025-07-13,Factory_1,Product_1,410
2025-07-13,Factory_1,Product_2,567
2025-07-13,Factory_2,Product_3,25
2025-07-13,Factory_2,Product_4,601
2025-07-13,Factory_3,Product_5,267
2025-07-13,Factory_3,Product_6,146
2025-07-13,Factory_4,Product_7,339
2025-07-13,Factory_4,Product_8,856
2025-07-13,Factory_5,Product_10,744
2025-07-13,Factory_5,Product_9,84
2025-07-14,Factory_1,Product_1,8812
2025-07-14,Factory_1,Product_2,11072
2025-07-14,Factory_2,Product_3,491
2025-07-14,Factory_2,Product_4,13010
2025-07-14,Factory_3,Product_5,7100
2025-07-14,Factory_3,Product_6,2843
2025-07-14,Factory_4,Product_7,4805
2025-07-14,Factory_4,Product_8,12063
2025-07-14,Factory_5,Product_10,15255
2025-07-14,Factory_5,Product_9,2173
2025-07-15,Factory_1,Product_1,10141
2025-07-15,Factory_1,Product_2,9711
2025-07-15,Factory_2,Product_3,522
2025-07-15,Factory_2,Product_4,8802
2025-07-15,Factory_3,Product_5,4358
2025-07-15,Factory_3,Product_6,3952
2025-07-15,Factory_4,Product_7,7516
2025-07-15,Factory_4,Product_8,16086
2025-07-15,Factory_5,Product_10,14544
2025-07-15,Factory_5,Product_9,2124
2025-07-16,Factory_1,Product_1,8472
2025-07-16,Factory_1,Product_2,8960
2025-07-16,Factory_2,Product_3,574
2025-07-16,Factory_2,Product_4,10365
2025-07-16,Factory_3,Product_5,5130
2025-07-16,Factory_3,Product_6,2217
2025-07-16,Factory_4,Product_7,5095
2025-07-16,Factory_4,Product_8,15383
2025-07-16,Factory_5,Product_10,13602
2025-07-16,Factory_5,Product_9,2275
2025-07-17,Factory_1,Product_1,9150
2025-07-17,Factory_1,Product_2,10731
2025-07-17,Factory_2,Product_3,608
2025-07-17,Factory_2,Product_4,9492
2025-07-17,Factory_3,Product_5,6605
2025-07-17,Factory_3,Product_6,3742
2025-07-17,Factory_4,Product_7,7087
2025-07-17,Factory_4,Product_8,16276
2025-07-17,Factory_5,Product_10,13233
2025-07-17,Factory_5,Product_9,2228
2025-07-18,Factory_1,Product_1,5768
2025-07-18,Factory_1,Product_2,10178
2025-07-18,Factory_2,Product_3,509
2025-07-18,Factory_2,Product_4,9807
2025-07-18,Factory_3,Product_5,6121
2025-07-18,Factory_3,Product_6,3364
2025-07-18,Factory_4,Product_7,5861
2025-07-18,Factory_4,Product_8,16515
2025-07-18,Factory_5,Product_10,12572
2025-07-18,Factory_5,Product_9,2130
2025-07-19,Factory_1,Product_1,413
2025-07-19,Factory_1,Product_2,387
2025-07-19,Factory_2,Product_3,26
2025-07-19,Factory_2,Product_4,577
2025-07-19,Factory_3,Product_5,232
2025-07-19,Factory_3,Product_6,216
2025-07-19,Factory_4,Product_7,279
2025-07-19,Factory_4,Product_8,653
2025-07-19,Factory_5,Product_10,532
2025-07-19,Factory_5,Product_9,111
2025-07-20,Factory_1,Product_1,363
2025-07-20,Factory_1,Product_2,488
2025-07-20,Factory_2,Product_3,20
2025-07-20,Factory_2,Product_4,393
2025-07-20,Factory_3,Product_5,267
2025-07-20,Factory_3,Product_6,167
2025-07-20,Factory_4,Product_7,315
2025-07-20,Factory_4,Product_8,551
2025-07-20,Factory_5,Product_10,556
2025-07-20,Factory_5,Product_9,102
2025-07-21,Factory_1,Product_1,6773
2025-07-21,Factory_1,Product_2,10235
2025-07-21,Factory_2,Product_3,478
2025-07-21,Factory_2,Product_4,12460
2025-07-21,Factory_3,Product_5,5168
2025-07-21,Factory_3,Product_6,3962
2025-07-21,Factory_4,Product_7,6542
2025-07-21,Factory_4,Product_8,13368
2025-07-21,Factory_5,Product_10,12421
2025-07-21,Factory_5,Product_9,2172
2025-07-22,Factory_1,Product_1,7184
2025-07-22,Factory_1,Product_2,8505
2025-07-22,Factory_2,Product_3,552
2025-07-22,Factory_2,Product_4,12678
2025-07-22,Factory_3,Product_5,5376
2025-07-22,Factory_3,Product_6,3385
2025-07-22,Factory_4,Product_7,6067
2025-07-22,Factory_4,Product_8,16441
2025-07-22,Factory_5,Product_10,13417
2025-07-22,Factory_5,Product_9,1819
2025-07-23,Factory_1,Product_1,7846
